url,title,paragraph,tokens
https://en.wikipedia.org/wiki/Sog_(river),Sog (river) - Wikipedia,"Sog (Icelandic pronunciation: ​[ˈsɔːx]; more commonly Sogið [ˈsɔijɪθ]) is a river in Iceland. It runs from the lake Þingvallavatn for 21.9 kilometres (13.6 mi) to its confluence with the river Hvítá, forming the river Ölfusá which then runs for another 25 km into the Atlantic Ocean. Its average discharge is 110 m3/s (3,900 cu ft/s).","['sog', 'icelandic', 'pronunciation', 'sox', 'more', 'commonly', 'sogid', 'soijIth', 'is', 'a', 'river', 'in', 'iceland', 'it', 'runs', 'from', 'the', 'lake', 'thingvallavatn', 'for', 'kilometres', 'mi', 'to', 'its', 'confluence', 'with', 'the', 'river', 'hvita', 'forming', 'the', 'river', 'olfusa', 'which', 'then', 'runs', 'for', 'another', 'km', 'into', 'the', 'atlantic', 'ocean', 'its', 'average', 'discharge', 'is', 'ms', 'cu', 'fts']"
https://en.wikipedia.org/wiki/Cecil_Langley_Doughty,Cecil Langley Doughty - Wikipedia,"Cecil Langley Doughty (7 November 1913 – 26 October 1985) was a British comics artist and illustrator, best known for his work in the comic Knockout and the educational weekly Look and Learn.His historical illustrations were used in a history book entitled 'Everyone's Story of Britain' (Sampson Low Publishers, 1966), where they pictured historical events in fascinating detail.","['cecil', 'langley', 'doughty', 'november', 'october', 'was', 'a', 'british', 'comics', 'artist', 'and', 'illustrator', 'best', 'known', 'for', 'his', 'work', 'in', 'the', 'comic', 'knockout', 'and', 'the', 'educational', 'weekly', 'look', 'and', 'learnhis', 'historical', 'illustrations', 'were', 'used', 'in', 'a', 'history', 'book', 'entitled', 'everyones', 'story', 'of', 'britain', 'sampson', 'low', 'publishers', 'where', 'they', 'pictured', 'historical', 'events', 'in', 'fascinating', 'detail']"
https://en.wikipedia.org/wiki/Yemaek,Yemaek - Wikipedia,"Yemaek or Yamaek (Korean pronunciation: [jemɛk]) was an ancient tribal group in the northern Korean Peninsula and Manchuria who are regarded by many scholars as the ancestors of modern Koreans.[1][2][3][4] According to iGENEA, a leading European genealogy service, their current research suggests that ""modern Koreans are descended from the Yemaek people.""[5] The Yemaek had ancestral ties to various Korean kingdoms including Gojoseon, Buyeo, Goguryeo, and tribes including Okjeo, Dongye (Ye), Yangmaek (양맥; 梁貊) and Sosumaek (소수맥; 小水貊).[6]","['yemaek', 'or', 'yamaek', 'korean', 'pronunciation', 'jemek', 'was', 'an', 'ancient', 'tribal', 'group', 'in', 'the', 'northern', 'korean', 'peninsula', 'and', 'manchuria', 'who', 'are', 'regarded', 'by', 'many', 'scholars', 'as', 'the', 'ancestors', 'of', 'modern', 'koreans', 'according', 'to', 'igenea', 'a', 'leading', 'european', 'genealogy', 'service', 'their', 'current', 'research', 'suggests', 'that', 'modern', 'koreans', 'are', 'descended', 'from', 'the', 'yemaek', 'people', 'the', 'yemaek', 'had', 'ancestral', 'ties', 'to', 'various', 'korean', 'kingdoms', 'including', 'gojoseon', 'buyeo', 'goguryeo', 'and', 'tribes', 'including', 'okjeo', 'dongye', 'ye', 'yangmaek', 'yangmaeg', 'Liang', 'Mo', 'and', 'sosumaek', 'sosumaeg', 'Xiao', 'Shui', 'Mo']"
https://en.wikipedia.org/wiki/R-Evolution_(film),R-Evolution (film) - Wikipedia,"R-Evolution is a 2013 music documentary featuring 19 live performances, TV performances and music videos by American rock band the Doors. The compilation features TV performances not previously released as well as original music videos from the 1960s, the 1980s and the 1990s. All archive footage was digitally restored and the sound was remixed and mastered for 5.1 by Bruce Botnick. It was released by Eagle Rock on November 25, 2013.[1] ","['revolution', 'is', 'a', 'music', 'documentary', 'featuring', 'live', 'performances', 'tv', 'performances', 'and', 'music', 'videos', 'by', 'american', 'rock', 'band', 'the', 'doors', 'the', 'compilation', 'features', 'tv', 'performances', 'not', 'previously', 'released', 'as', 'well', 'as', 'original', 'music', 'videos', 'from', 'the', 's', 'the', 's', 'and', 'the', 's', 'all', 'archive', 'footage', 'was', 'digitally', 'restored', 'and', 'the', 'sound', 'was', 'remixed', 'and', 'mastered', 'for', 'by', 'bruce', 'botnick', 'it', 'was', 'released', 'by', 'eagle', 'rock', 'on', 'november']"
https://en.wikipedia.org/wiki/Medicare_and_Medicaid_Extenders_Act_of_2010,Medicare and Medicaid Extenders Act of 2010 - Wikipedia,"The Medicare and Medicaid Extenders Act of 2010[1] is a federal law of the United States, enacted in 2010.[2][3]  The law was first introduced into the House as H.R. 4994 on April 13, 2010, by Rep. John Lewis (D-GA) with 20 cosponsors. It was then referred to the House Committee on Ways and Means and the House Committee on the Budget.","['the', 'medicare', 'and', 'medicaid', 'extenders', 'act', 'of', 'is', 'a', 'federal', 'law', 'of', 'the', 'united', 'states', 'enacted', 'in', 'the', 'law', 'was', 'first', 'introduced', 'into', 'the', 'house', 'as', 'hr', 'on', 'april', 'by', 'rep', 'john', 'lewis', 'dga', 'with', 'cosponsors', 'it', 'was', 'then', 'referred', 'to', 'the', 'house', 'committee', 'on', 'ways', 'and', 'means', 'and', 'the', 'house', 'committee', 'on', 'the', 'budget']"
https://en.wikipedia.org/wiki/Waldo_Frank,Waldo Frank - Wikipedia,"Waldo David Frank (August 25, 1889 – January 9, 1967) was an American novelist, historian, political activist, and literary critic, who wrote extensively for The New Yorker and The New Republic during the 1920s and 1930s. Frank is best known for his studies of Spanish and Latin American literature and culture and his work is regarded as an intellectual bridge between the two continents.","['waldo', 'david', 'frank', 'august', 'january', 'was', 'an', 'american', 'novelist', 'historian', 'political', 'activist', 'and', 'literary', 'critic', 'who', 'wrote', 'extensively', 'for', 'the', 'new', 'yorker', 'and', 'the', 'new', 'republic', 'during', 'the', 's', 'and', 's', 'frank', 'is', 'best', 'known', 'for', 'his', 'studies', 'of', 'spanish', 'and', 'latin', 'american', 'literature', 'and', 'culture', 'and', 'his', 'work', 'is', 'regarded', 'as', 'an', 'intellectual', 'bridge', 'between', 'the', 'two', 'continents']"
https://en.wikipedia.org/wiki/Arthur_Conway_(sportsman),Arthur Conway (sportsman) - Wikipedia,"Arthur Joseph Conway (1 April 1885 – 29 October 1954) was an English cricketer: a right-handed batsman and right-arm fast bowler (although his Wisden obituary says merely ""rather more than medium pace""[1]) who played 29 times for Worcestershire (and twice for HK Foster's XI) between 1910 and 1919.","['arthur', 'joseph', 'conway', 'april', 'october', 'was', 'an', 'english', 'cricketer', 'a', 'righthanded', 'batsman', 'and', 'rightarm', 'fast', 'bowler', 'although', 'his', 'wisden', 'obituary', 'says', 'merely', 'rather', 'more', 'than', 'medium', 'pace', 'who', 'played', 'times', 'for', 'worcestershire', 'and', 'twice', 'for', 'hk', 'fosters', 'xi', 'between', 'and']"
https://en.wikipedia.org/wiki/Jogulamba_Gadwal_district,Jogulamba Gadwal district - Wikipedia,"Jogulamba district is a district in the Indian state of Telangana.[2] The administrative headquarters of the district is located at Gadwal.[3] The district shares boundaries with Narayanpet, Wanaparthy districts and with the state boundary of Andhra Pradesh and Karnataka. The district was carved out from Mahabubnagar district in 2016.[4][5]","['jogulamba', 'district', 'is', 'a', 'district', 'in', 'the', 'indian', 'state', 'of', 'telangana', 'the', 'administrative', 'headquarters', 'of', 'the', 'district', 'is', 'located', 'at', 'gadwal', 'the', 'district', 'shares', 'boundaries', 'with', 'narayanpet', 'wanaparthy', 'districts', 'and', 'with', 'the', 'state', 'boundary', 'of', 'andhra', 'pradesh', 'and', 'karnataka', 'the', 'district', 'was', 'carved', 'out', 'from', 'mahabubnagar', 'district', 'in']"
https://en.wikipedia.org/wiki/Sever%27s_disease,Sever's disease - Wikipedia,"Sever's disease, also known as calcaneus apophysitis, is an inflammation at the back of the heel (or calcaneus) growth plate in growing children. The condition is thought to be caused by repetitive stress at the heel. This condition is benign and common and usually resolves when the growth plate has closed or during periods of less activity. It occurs in both males and females. There are a number of locations in the body that may get apophysitis pain. Another common location is at the front of the knee which is known as apophysitis of the tibial tuberosity or Osgood–Schlatter disease.","['severs', 'disease', 'also', 'known', 'as', 'calcaneus', 'apophysitis', 'is', 'an', 'inflammation', 'at', 'the', 'back', 'of', 'the', 'heel', 'or', 'calcaneus', 'growth', 'plate', 'in', 'growing', 'children', 'the', 'condition', 'is', 'thought', 'to', 'be', 'caused', 'by', 'repetitive', 'stress', 'at', 'the', 'heel', 'this', 'condition', 'is', 'benign', 'and', 'common', 'and', 'usually', 'resolves', 'when', 'the', 'growth', 'plate', 'has', 'closed', 'or', 'during', 'periods', 'of', 'less', 'activity', 'it', 'occurs', 'in', 'both', 'males', 'and', 'females', 'there', 'are', 'a', 'number', 'of', 'locations', 'in', 'the', 'body', 'that', 'may', 'get', 'apophysitis', 'pain', 'another', 'common', 'location', 'is', 'at', 'the', 'front', 'of', 'the', 'knee', 'which', 'is', 'known', 'as', 'apophysitis', 'of', 'the', 'tibial', 'tuberosity', 'or', 'osgoodschlatter', 'disease']"
https://en.wikipedia.org/wiki/Mama_Let_Him_Play,Mama Let Him Play - Wikipedia,"Mama Let Him Play is the first album by the Canadian singer, songwriter and guitarist, Jerry Doucette, backed by his band, Doucette. The album was certified Platinum in Canada (in excess of 100,000 copies sold) in 1978.[2] It reached #43 on the Canadian charts.[3]","['mama', 'let', 'him', 'play', 'is', 'the', 'first', 'album', 'by', 'the', 'canadian', 'singer', 'songwriter', 'and', 'guitarist', 'jerry', 'doucette', 'backed', 'by', 'his', 'band', 'doucette', 'the', 'album', 'was', 'certified', 'platinum', 'in', 'canada', 'in', 'excess', 'of', 'copies', 'sold', 'in', 'it', 'reached', 'on', 'the', 'canadian', 'charts']"
https://en.wikipedia.org/wiki/2023%E2%80%9324_Women%27s_Championship,2023–24 Women's Championship - Wikipedia,"The 2023–24 Women's Championship season (also known as the Barclays Women's Championship for sponsorship reasons) will be the sixth season of the rebranded Women's Championship, the second tier of women's football in England, and the ninth season since the creation of the WSL 2.[1]","['the', 'womens', 'championship', 'season', 'also', 'known', 'as', 'the', 'barclays', 'womens', 'championship', 'for', 'sponsorship', 'reasons', 'will', 'be', 'the', 'sixth', 'season', 'of', 'the', 'rebranded', 'womens', 'championship', 'the', 'second', 'tier', 'of', 'womens', 'football', 'in', 'england', 'and', 'the', 'ninth', 'season', 'since', 'the', 'creation', 'of', 'the', 'wsl']"
https://en.wikipedia.org/wiki/Saussurea_gossypiphora,Saussurea gossypiphora - Wikipedia,"Saussurea gossypiphora commonly known as snowball plant (Hindi:कस्तूरी कमल, kastūrī kamal; Nepali:कपासे फूल, kapāsē phūl) is a perennial herbaceous plant. It is reputed to have medicinal properties according to traditional Chinese medicine. It is native to the Himalayas, and found at altitudes of 4300–5600 m.[1]","['saussurea', 'gossypiphora', 'commonly', 'known', 'as', 'snowball', 'plant', 'hindikstuurii', 'kml', 'kasturi', 'kamal', 'nepalikpaase', 'phuul', 'kapase', 'phul', 'is', 'a', 'perennial', 'herbaceous', 'plant', 'it', 'is', 'reputed', 'to', 'have', 'medicinal', 'properties', 'according', 'to', 'traditional', 'chinese', 'medicine', 'it', 'is', 'native', 'to', 'the', 'himalayas', 'and', 'found', 'at', 'altitudes', 'of', 'm']"
https://en.wikipedia.org/wiki/Gielni%C3%B3w,Gielniów - Wikipedia,"Gielniów [ˈɡʲɛlɲuf] is a village in Przysucha County, Masovian Voivodeship, in east-central Poland. It is the seat of the gmina (administrative district) called Gmina Gielniów.[1] It lies  northern part of historic Lesser Poland, approximately 10 kilometres (6 mi) west of Przysucha and 100 km (62 mi) south of Warsaw. The village has a population of 1,100.","['gielniow', 'gjelnuf', 'is', 'a', 'village', 'in', 'przysucha', 'county', 'masovian', 'voivodeship', 'in', 'eastcentral', 'poland', 'it', 'is', 'the', 'seat', 'of', 'the', 'gmina', 'administrative', 'district', 'called', 'gmina', 'gielniow', 'it', 'lies', 'northern', 'part', 'of', 'historic', 'lesser', 'poland', 'approximately', 'kilometres', 'mi', 'west', 'of', 'przysucha', 'and', 'km', 'mi', 'south', 'of', 'warsaw', 'the', 'village', 'has', 'a', 'population', 'of']"
https://en.wikipedia.org/wiki/I_Am..._(Ayumi_Hamasaki_album),I Am... (Ayumi Hamasaki album) - Wikipedia,"I Am... (stylized in sentence case) is the fourth studio album by Japanese recording artist Ayumi Hamasaki. It was released on New Years Day (January 1), 2002 via Avex Trax and their Taiwan-based headquarters. It was distributed in two physical formats—a standard CD and Playbutton—and for digital consumption. After the September 11, 2001 attacks in New York City, United States, Hamasaki, who started working on her new project, changed the original music and design direction by emphasizing lighter themes than her previous work. As a result, the record delves with hope, peace and love, superimposed on J-Pop-inspired rock music.","['i', 'am', 'stylized', 'in', 'sentence', 'case', 'is', 'the', 'fourth', 'studio', 'album', 'by', 'japanese', 'recording', 'artist', 'ayumi', 'hamasaki', 'it', 'was', 'released', 'on', 'new', 'years', 'day', 'january', 'via', 'avex', 'trax', 'and', 'their', 'taiwanbased', 'headquarters', 'it', 'was', 'distributed', 'in', 'two', 'physical', 'formatsa', 'standard', 'cd', 'and', 'playbuttonand', 'for', 'digital', 'consumption', 'after', 'the', 'september', 'attacks', 'in', 'new', 'york', 'city', 'united', 'states', 'hamasaki', 'who', 'started', 'working', 'on', 'her', 'new', 'project', 'changed', 'the', 'original', 'music', 'and', 'design', 'direction', 'by', 'emphasizing', 'lighter', 'themes', 'than', 'her', 'previous', 'work', 'as', 'a', 'result', 'the', 'record', 'delves', 'with', 'hope', 'peace', 'and', 'love', 'superimposed', 'on', 'jpopinspired', 'rock', 'music']"
"https://en.wikipedia.org/wiki/Longvale,_California","Longvale, California - Wikipedia","Longvale is an unincorporated community in Mendocino County, California.[1] It is located on Outlet Creek adjacent to the Northwestern Pacific Railroad and U.S. Route 101[2] 9.5 miles (15 km) south-southeast of Laytonville,[3] at an elevation of 1191 feet (363 m).[1]","['longvale', 'is', 'an', 'unincorporated', 'community', 'in', 'mendocino', 'county', 'california', 'it', 'is', 'located', 'on', 'outlet', 'creek', 'adjacent', 'to', 'the', 'northwestern', 'pacific', 'railroad', 'and', 'us', 'route', 'miles', 'km', 'southsoutheast', 'of', 'laytonville', 'at', 'an', 'elevation', 'of', 'feet', 'm']"
https://en.wikipedia.org/wiki/1930_Wimbledon_Championships,1930 Wimbledon Championships - Wikipedia,"The 1930 Wimbledon Championships took place on the outdoor grass courts at the All England Lawn Tennis and Croquet Club in Wimbledon, London, United Kingdom. The tournament was scheduled to run from Monday 23 June until Saturday 5 July 1930 but the men's doubles final was postponed to Monday 7 July to allow Wilmer Allison time to recuperate after his men's singles final.[1] It was the 50th staging of the Wimbledon Championships, and the third Grand Slam tennis event of 1930. Bill Tilden and Helen Moody won the singles titles.","['the', 'wimbledon', 'championships', 'took', 'place', 'on', 'the', 'outdoor', 'grass', 'courts', 'at', 'the', 'all', 'england', 'lawn', 'tennis', 'and', 'croquet', 'club', 'in', 'wimbledon', 'london', 'united', 'kingdom', 'the', 'tournament', 'was', 'scheduled', 'to', 'run', 'from', 'monday', 'june', 'until', 'saturday', 'july', 'but', 'the', 'mens', 'doubles', 'final', 'was', 'postponed', 'to', 'monday', 'july', 'to', 'allow', 'wilmer', 'allison', 'time', 'to', 'recuperate', 'after', 'his', 'mens', 'singles', 'final', 'it', 'was', 'the', 'th', 'staging', 'of', 'the', 'wimbledon', 'championships', 'and', 'the', 'third', 'grand', 'slam', 'tennis', 'event', 'of', 'bill', 'tilden', 'and', 'helen', 'moody', 'won', 'the', 'singles', 'titles']"
https://en.wikipedia.org/wiki/Empire_Airlines_(1976%E2%80%931985),Empire Airlines (1976–1985) - Wikipedia,"Empire Airlines was a regional airline serving the Northeastern United States beginning in 1976. In 1985, the airline was purchased by Piedmont Airlines, which itself was later purchased by USAir, and whose name then lived on in the US Airways Express network before US Airways was merged into American Airlines in 2015.","['empire', 'airlines', 'was', 'a', 'regional', 'airline', 'serving', 'the', 'northeastern', 'united', 'states', 'beginning', 'in', 'in', 'the', 'airline', 'was', 'purchased', 'by', 'piedmont', 'airlines', 'which', 'itself', 'was', 'later', 'purchased', 'by', 'usair', 'and', 'whose', 'name', 'then', 'lived', 'on', 'in', 'the', 'us', 'airways', 'express', 'network', 'before', 'us', 'airways', 'was', 'merged', 'into', 'american', 'airlines', 'in']"
https://en.wikipedia.org/wiki/Chamaedaphne,Chamaedaphne - Wikipedia,"Chamaedaphne calyculata, known commonly as leatherleaf or cassandra, is a perennial dwarf shrub in the plant family Ericaceae and the only species in the genus Chamaedaphne. It is commonly seen in cold, acidic bogs and forms large, spreading colonies.","['chamaedaphne', 'calyculata', 'known', 'commonly', 'as', 'leatherleaf', 'or', 'cassandra', 'is', 'a', 'perennial', 'dwarf', 'shrub', 'in', 'the', 'plant', 'family', 'ericaceae', 'and', 'the', 'only', 'species', 'in', 'the', 'genus', 'chamaedaphne', 'it', 'is', 'commonly', 'seen', 'in', 'cold', 'acidic', 'bogs', 'and', 'forms', 'large', 'spreading', 'colonies']"
https://en.wikipedia.org/wiki/Novy_Tikhonov,Novy Tikhonov - Wikipedia,"Novy Tikhonov (Russian: Новый Тихонов) is a rural locality (a khutor) and the administrative center of Novotikhonovskoye Rural Settlement, Staropoltavsky District, Volgograd Oblast, Russia. The population was 354 as of 2010.[2] There are 11 streets.[3]","['novy', 'tikhonov', 'russian', 'novyi', 'tikhonov', 'is', 'a', 'rural', 'locality', 'a', 'khutor', 'and', 'the', 'administrative', 'center', 'of', 'novotikhonovskoye', 'rural', 'settlement', 'staropoltavsky', 'district', 'volgograd', 'oblast', 'russia', 'the', 'population', 'was', 'as', 'of', 'there', 'are', 'streets']"
https://en.wikipedia.org/wiki/I_Need_You_(The_Kinks_song),I Need You (The Kinks song) - Wikipedia,"""I Need You"" is a song by British rock band the Kinks. It was released as a B-Side to ""Set Me Free"". The song, along with ""You Really Got Me"" and ""All Day and All of the Night"", has been cited as one of the influences which shifted the focus from rock 'n' roll to hard-hitting rock music. Never a part of the Kinks live act, it has since been revived live by both Davies brothers solo in the 21st Century.[2]","['i', 'need', 'you', 'is', 'a', 'song', 'by', 'british', 'rock', 'band', 'the', 'kinks', 'it', 'was', 'released', 'as', 'a', 'bside', 'to', 'set', 'me', 'free', 'the', 'song', 'along', 'with', 'you', 'really', 'got', 'me', 'and', 'all', 'day', 'and', 'all', 'of', 'the', 'night', 'has', 'been', 'cited', 'as', 'one', 'of', 'the', 'influences', 'which', 'shifted', 'the', 'focus', 'from', 'rock', 'n', 'roll', 'to', 'hardhitting', 'rock', 'music', 'never', 'a', 'part', 'of', 'the', 'kinks', 'live', 'act', 'it', 'has', 'since', 'been', 'revived', 'live', 'by', 'both', 'davies', 'brothers', 'solo', 'in', 'the', 'st', 'century']"
https://en.wikipedia.org/wiki/1242_Zambesia,1242 Zambesia - Wikipedia,"1242 Zambesia (prov. designation: 1932 HL) is a dark background asteroid from the central regions of the asteroid belt, approximately 48 kilometers (30 miles) in diameter. It was discovered on 28 April 1932, by South African astronomer Cyril Jackson at the Union Observatory in Johannesburg.[14] The asteroid was named for the large Zambezi basin in southern Africa.[2]","['zambesia', 'prov', 'designation', 'hl', 'is', 'a', 'dark', 'background', 'asteroid', 'from', 'the', 'central', 'regions', 'of', 'the', 'asteroid', 'belt', 'approximately', 'kilometers', 'miles', 'in', 'diameter', 'it', 'was', 'discovered', 'on', 'april', 'by', 'south', 'african', 'astronomer', 'cyril', 'jackson', 'at', 'the', 'union', 'observatory', 'in', 'johannesburg', 'the', 'asteroid', 'was', 'named', 'for', 'the', 'large', 'zambezi', 'basin', 'in', 'southern', 'africa']"
https://en.wikipedia.org/wiki/Willie_Burnham,Willie Burnham - Wikipedia,"Willie Burnham, also listed as Willie B. Burnham[1] and Willie Dee Burnham,[2] was an American baseball pitcher in the Negro leagues.[3] He played with the Monroe Monarchs from 1930 to 1934, including the 1932 season when the Negro Southern League was considered a major league.[4] He also played for the Rayville Sluggers in 1932 of Rayville, Louisiana and the Shreveport Black Sports of Shreveport, Louisiana in 1940.[5][6] ","['willie', 'burnham', 'also', 'listed', 'as', 'willie', 'b', 'burnham', 'and', 'willie', 'dee', 'burnham', 'was', 'an', 'american', 'baseball', 'pitcher', 'in', 'the', 'negro', 'leagues', 'he', 'played', 'with', 'the', 'monroe', 'monarchs', 'from', 'to', 'including', 'the', 'season', 'when', 'the', 'negro', 'southern', 'league', 'was', 'considered', 'a', 'major', 'league', 'he', 'also', 'played', 'for', 'the', 'rayville', 'sluggers', 'in', 'of', 'rayville', 'louisiana', 'and', 'the', 'shreveport', 'black', 'sports', 'of', 'shreveport', 'louisiana', 'in']"
https://en.wikipedia.org/wiki/J._Bratton_Davis_United_States_Bankruptcy_Courthouse,J. Bratton Davis United States Bankruptcy Courthouse - Wikipedia,"The J. Bratton Davis United States Bankruptcy Courthouse is a courthouse of the United States District Court for the District of South Carolina, located in Columbia, South Carolina. It was originally constructed in 1936, under the supervision of architect Harold Tatum.[2][3] The courthouse is named for J. Bratton Davis, a bankruptcy judge first appointed in 1978 who later became Chief Judge of the U.S. Bankruptcy Court for the District of South Carolina, and he served in that capacity until 2000.","['the', 'j', 'bratton', 'davis', 'united', 'states', 'bankruptcy', 'courthouse', 'is', 'a', 'courthouse', 'of', 'the', 'united', 'states', 'district', 'court', 'for', 'the', 'district', 'of', 'south', 'carolina', 'located', 'in', 'columbia', 'south', 'carolina', 'it', 'was', 'originally', 'constructed', 'in', 'under', 'the', 'supervision', 'of', 'architect', 'harold', 'tatum', 'the', 'courthouse', 'is', 'named', 'for', 'j', 'bratton', 'davis', 'a', 'bankruptcy', 'judge', 'first', 'appointed', 'in', 'who', 'later', 'became', 'chief', 'judge', 'of', 'the', 'us', 'bankruptcy', 'court', 'for', 'the', 'district', 'of', 'south', 'carolina', 'and', 'he', 'served', 'in', 'that', 'capacity', 'until']"
https://en.wikipedia.org/wiki/2022_WhatsOnStage_Awards,2022 WhatsOnStage Awards - Wikipedia,"The WhatsOnStage Awards, founded in 2001 as the Theatregoers' Choice Awards, are a fan-driven set of awards organised by the theatre website WhatsOnStage.com, based on a popular vote recognising performers and productions of English theatre, with an emphasis on London's West End theatre.","['the', 'whatsonstage', 'awards', 'founded', 'in', 'as', 'the', 'theatregoers', 'choice', 'awards', 'are', 'a', 'fandriven', 'set', 'of', 'awards', 'organised', 'by', 'the', 'theatre', 'website', 'whatsonstagecom', 'based', 'on', 'a', 'popular', 'vote', 'recognising', 'performers', 'and', 'productions', 'of', 'english', 'theatre', 'with', 'an', 'emphasis', 'on', 'londons', 'west', 'end', 'theatre']"
https://en.wikipedia.org/wiki/Dina_Asher-Smith,Dina Asher-Smith - Wikipedia,"Geraldina ""Dina"" Rachel Asher-Smith, OLY (/ˈdiːnə ˈæʃɜː smɪθ/; born 4 December 1995) is a British sprinter. She is the fastest British woman on record. She won a gold medal in the 200 metres, silver in the 100 metres and another silver in the 4×100 m relay at the 2019 World Championships, breaking her own British records with further records which still stand. Aged 24, Asher-Smith was the first Briton to win three medals at a World Championships. She earned a bronze in the 200 m at the 2022 World Championships. As part of 4×100 m relay teams, she won medals at the 2016 Rio Olympics and 2020 Tokyo Olympics, and also at the 2013 and 2017 World Championships.","['geraldina', 'dina', 'rachel', 'ashersmith', 'oly', 'din', 'aeSe', 'smIth', 'born', 'december', 'is', 'a', 'british', 'sprinter', 'she', 'is', 'the', 'fastest', 'british', 'woman', 'on', 'record', 'she', 'won', 'a', 'gold', 'medal', 'in', 'the', 'metres', 'silver', 'in', 'the', 'metres', 'and', 'another', 'silver', 'in', 'the', 'x', 'm', 'relay', 'at', 'the', 'world', 'championships', 'breaking', 'her', 'own', 'british', 'records', 'with', 'further', 'records', 'which', 'still', 'stand', 'aged', 'ashersmith', 'was', 'the', 'first', 'briton', 'to', 'win', 'three', 'medals', 'at', 'a', 'world', 'championships', 'she', 'earned', 'a', 'bronze', 'in', 'the', 'm', 'at', 'the', 'world', 'championships', 'as', 'part', 'of', 'x', 'm', 'relay', 'teams', 'she', 'won', 'medals', 'at', 'the', 'rio', 'olympics', 'and', 'tokyo', 'olympics', 'and', 'also', 'at', 'the', 'and', 'world', 'championships']"
https://en.wikipedia.org/wiki/New_Socialist_Party_(France),New Socialist Party (France) - Wikipedia,"New Socialist Party (French: Nouveau parti socialiste, NPS) is an organized caucus in the French Socialist Party. The NPS made up part of the left wing of the party. The NPS was founded in October 2002 by Arnaud Montebourg, Vincent Peillon, Julien Dray (former member of the Socialist Left) and Benoît Hamon.","['new', 'socialist', 'party', 'french', 'nouveau', 'parti', 'socialiste', 'nps', 'is', 'an', 'organized', 'caucus', 'in', 'the', 'french', 'socialist', 'party', 'the', 'nps', 'made', 'up', 'part', 'of', 'the', 'left', 'wing', 'of', 'the', 'party', 'the', 'nps', 'was', 'founded', 'in', 'october', 'by', 'arnaud', 'montebourg', 'vincent', 'peillon', 'julien', 'dray', 'former', 'member', 'of', 'the', 'socialist', 'left', 'and', 'benoit', 'hamon']"
https://en.wikipedia.org/wiki/Baron_Wardington,Baron Wardington - Wikipedia,"Baron Wardington, of Alnmouth in the County of Northumberland, was a title in the Peerage of the United Kingdom.[1] It was created in 1936 for John William Beaumont Pease, Chairman of Lloyds Bank from 1922 to 1945. The third Baron succeeded his elder brother in 2005. The titles became extinct on the latter's death in March 2019.","['baron', 'wardington', 'of', 'alnmouth', 'in', 'the', 'county', 'of', 'northumberland', 'was', 'a', 'title', 'in', 'the', 'peerage', 'of', 'the', 'united', 'kingdom', 'it', 'was', 'created', 'in', 'for', 'john', 'william', 'beaumont', 'pease', 'chairman', 'of', 'lloyds', 'bank', 'from', 'to', 'the', 'third', 'baron', 'succeeded', 'his', 'elder', 'brother', 'in', 'the', 'titles', 'became', 'extinct', 'on', 'the', 'latters', 'death', 'in', 'march']"
https://en.wikipedia.org/wiki/Kan_Ma_Pha_La,Kan Ma Pha La - Wikipedia,"Kan Ma Pha La (Burmese: ကမ္မဖလ) is a 2020 Burmese drama film, directed by Pan Chi Soe Moe starring Min Maw Kun, Pyay Ti Oo, Moe Hay Ko, Soe Pyae Thazin, Aye Myat Thu and Zin Wine. The film, produced by Pwal Khin Film Production premiered Myanmar on January 2, 2020.[1][2][3][4][5][6][7]","['kan', 'ma', 'pha', 'la', 'burmese', 'kmmphl', 'is', 'a', 'burmese', 'drama', 'film', 'directed', 'by', 'pan', 'chi', 'soe', 'moe', 'starring', 'min', 'maw', 'kun', 'pyay', 'ti', 'oo', 'moe', 'hay', 'ko', 'soe', 'pyae', 'thazin', 'aye', 'myat', 'thu', 'and', 'zin', 'wine', 'the', 'film', 'produced', 'by', 'pwal', 'khin', 'film', 'production', 'premiered', 'myanmar', 'on', 'january']"
https://en.wikipedia.org/wiki/Alfred_Gosden,Alfred Gosden - Wikipedia,"Alfred Gosden (1873–1941) was a British cinematographer active in the American film industry during the silent era.[1] Before moving to Hollywood he worked on the 1912 British documentary With Our King and Queen Through India. In America he worked on a number of films for Triangle, Universal Pictures and other studios.","['alfred', 'gosden', 'was', 'a', 'british', 'cinematographer', 'active', 'in', 'the', 'american', 'film', 'industry', 'during', 'the', 'silent', 'era', 'before', 'moving', 'to', 'hollywood', 'he', 'worked', 'on', 'the', 'british', 'documentary', 'with', 'our', 'king', 'and', 'queen', 'through', 'india', 'in', 'america', 'he', 'worked', 'on', 'a', 'number', 'of', 'films', 'for', 'triangle', 'universal', 'pictures', 'and', 'other', 'studios']"
